section,species,filesize_mb,width,height,image_type,source,hash,full_path
anarrhichomenum,appendiculatum,0.0818,1004,1520,jpg,gbif,b20aceb68e2cb232,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_appendiculatum_1928578241_gbif_2656.jpg
anarrhichomenum,appendiculatum,0.1025,1004,1520,jpg,gbif,8cc266a5193cb2da,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_appendiculatum_1929525551_gbif_2067.jpg
anarrhichomenum,appendiculatum,0.123,1004,1520,jpg,gbif,bc98999392c29ab0,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_appendiculatum_1930298291_gbif_1570.jpg
anarrhichomenum,appendiculatum,0.0977,1004,1520,jpg,gbif,967355616ad6d2f2,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_appendiculatum_1930303658_gbif_1565.jpg
anarrhichomenum,appendiculatum,4.5182,6823,9854,jpg,gbif,60328a028757765a,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_appendiculatum_1988727502_gbif_808.jpg
anarrhichomenum,appendiculatum,3.6502,3398,4915,jpg,gbif,4f696b2b262731c6,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_appendiculatum_1999001635_gbif_739.jpeg
anarrhichomenum,appendiculatum,3.9077,3398,4875,jpg,gbif,99726224275f38a9,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_appendiculatum_1999001970_gbif_738.jpeg
anarrhichomenum,appendiculatum,0.7833,1751,2800,jpg,idigbio,9996c62a3409397a,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_appendiculatum_1d5e88a9-2d65-42dd-8a6f-912e515378f7_idigbio_1269.jpg
anarrhichomenum,appendiculatum,0.7706,2048,3274,jpg,gbif,9996c62a3409797a,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_appendiculatum_203618321_gbif_6700.jpg
anarrhichomenum,appendiculatum,3.7909,3456,5184,jpg,gbif,677a1999cde1c9c0,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_appendiculatum_2270555813_gbif_567.jpg
anarrhichomenum,appendiculatum,3.388,3456,5184,jpg,gbif,47565627868c91b1,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_appendiculatum_2270556470_gbif_536.jpg
anarrhichomenum,appendiculatum,0.6727,1080,1920,jpg,gbif,30669c3029a1e1a3,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_appendiculatum_2517232956_gbif_233.jpeg
anarrhichomenum,appendiculatum,0.2981,1256,1920,jpg,gbif,c9e3a7b6aba7cc89,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_appendiculatum_2517585654_gbif_195.jpeg
anarrhichomenum,appendiculatum,9.067,6716,8919,jpg,idigbio,707232cacebd99d7,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_appendiculatum_31b850e9-9578-4a77-b3d5-9ef1756e0609_idigbio_3755.jpeg
anarrhichomenum,appendiculatum,10.0484,6723,8921,jpg,idigbio,d8b63c3e862b69d3,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_appendiculatum_33f5c69e-d904-414d-b493-e0e73ac6a714_idigbio_3714.jpeg
anarrhichomenum,appendiculatum,9.3092,6706,8919,jpg,idigbio,b2286a16bc9db5e9,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_appendiculatum_382b90b2-d18c-40a8-a28e-59766fe6b662_idigbio_3920.jpeg
anarrhichomenum,appendiculatum,1.6854,3252,5089,jpg,gbif,6d4603232b6d399e,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_appendiculatum_437245939_gbif_6637.jpeg
anarrhichomenum,appendiculatum,5.7418,3301,5117,jpg,gbif,89936d9377646fdc,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_appendiculatum_437578492_gbif_6538.jpeg
anarrhichomenum,appendiculatum,1.9528,2798,4358,jpg,gbif,608e344816867a3c,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_appendiculatum_437583121_gbif_6521.jpeg
anarrhichomenum,appendiculatum,1.9493,2798,4358,jpg,gbif,688e348896867a3c,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_appendiculatum_437583121_gbif_6522.jpeg
anarrhichomenum,appendiculatum,1.8685,3309,5119,jpg,gbif,96874b878d2d36cd,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_appendiculatum_437911419_gbif_6434.jpeg
anarrhichomenum,appendiculatum,4.6353,7259,10175,jpg,idigbio,84b2859c9fb1b3b3,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_appendiculatum_4bdad878-b272-4f6b-9cb7-341dbca0028a_idigbio_6058.jpeg
anarrhichomenum,appendiculatum,2.8689,7234,10160,jpg,idigbio,84a0a58d9ba1b1b3,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_appendiculatum_504bb13c-39c4-4ebb-9a7d-26f5be9c0961_idigbio_4479.jpeg
anarrhichomenum,appendiculatum,2.1788,7307,10172,jpg,idigbio,e4908ca4a6a8a383,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_appendiculatum_52cc5be2-79f6-4821-86e4-0d2a36b8317d_idigbio_946.jpeg
anarrhichomenum,appendiculatum,2.6904,7234,10160,jpg,idigbio,c4a88c8c8fa1b3b2,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_appendiculatum_62d81a97-d483-4e90-a303-e3bb3d0fa46d_idigbio_3813.jpeg
anarrhichomenum,appendiculatum,0.9178,3600,5400,jpg,idigbio,f28c83839c3aa6a4,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_appendiculatum_67640b92-0ae3-48cf-b965-3967dfcd042c_idigbio_4149.jpg
anarrhichomenum,appendiculatum,2.4444,7307,10172,jpg,idigbio,e4a0988c8db3a393,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_appendiculatum_6a4bd0d8-8f13-464d-ba07-c681e5e600a2_idigbio_553.jpeg
anarrhichomenum,appendiculatum,10.0932,6753,9001,jpg,idigbio,2612524a5a57d195,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_appendiculatum_6f463013-41cd-4791-8487-4168fa22d476_idigbio_2445.jpeg
anarrhichomenum,appendiculatum,4.4908,7259,10175,jpg,idigbio,8ca2908cafb3b1b3,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_appendiculatum_6f611efe-79b7-4132-86b5-64a7b8fa766b_idigbio_4481.jpeg
anarrhichomenum,appendiculatum,2.5026,7234,10160,jpg,idigbio,8c8ea6a5a3b1a183,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_appendiculatum_75c90cdf-b9b2-4370-b13e-452d89845744_idigbio_1889.jpeg
anarrhichomenum,appendiculatum,8.2454,6721,8962,jpg,idigbio,f2ca8ab2b2a5d381,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_appendiculatum_805b7694-781a-4bec-b1c1-458033f86399_idigbio_1781.jpeg
anarrhichomenum,appendiculatum,2.0009,1198,2000,jpg,gbif,119a3b53c44e6c32,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_appendiculatum_912104110_gbif_5869.jpg
anarrhichomenum,appendiculatum,2.3114,1200,2000,jpg,gbif,a978561213adeb33,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_appendiculatum_912104123_gbif_5866.jpg
anarrhichomenum,appendiculatum,2.057,1169,2000,jpg,gbif,70dc2c7e746c9872,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_appendiculatum_912104130_gbif_5863.jpg
anarrhichomenum,appendiculatum,1.9811,1204,2000,jpg,gbif,9c9b213bb9709a3a,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_appendiculatum_912104140_gbif_5855.jpg
anarrhichomenum,appendiculatum,2.0104,1188,2000,jpg,gbif,90b6675b4b69cc2e,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_appendiculatum_912104142_gbif_5854.jpg
anarrhichomenum,appendiculatum,2.0517,1256,2000,jpg,gbif,9d6327865153534c,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_appendiculatum_912104153_gbif_5846.jpg
anarrhichomenum,appendiculatum,2.3349,7307,10172,jpg,idigbio,e58c8ba8a4b2a383,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_appendiculatum_94eb70ec-0c7b-437c-a374-4a9d8ad2231a_idigbio_1609.jpeg
anarrhichomenum,appendiculatum,9.2155,6709,8938,jpg,idigbio,d82c269a8ebdb941,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_appendiculatum_9835e680-29ec-4bd0-9ecc-fdbcb152935a_idigbio_4886.jpeg
anarrhichomenum,appendiculatum,4.46,7259,10175,jpg,idigbio,84b2a48c8a8eb0b2,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_appendiculatum_9eb333ec-3da6-4604-8dd8-e5080b2dbce1_idigbio_6452.jpeg
anarrhichomenum,appendiculatum,4.3905,7259,10175,jpg,idigbio,8c86998ca4b2a282,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_appendiculatum_a64aeb35-39f5-4a66-adfb-8247ca433bf5_idigbio_5682.jpeg
anarrhichomenum,appendiculatum,8.78,6785,8972,jpg,idigbio,e084422626677995,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_appendiculatum_a8de1378-a5f5-450c-b7a8-c77a49912730_idigbio_4331.jpeg
anarrhichomenum,appendiculatum,2.3014,7307,10172,jpg,idigbio,8d8e8eaca2a8a383,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_appendiculatum_b3e470d8-0b0d-4f89-93da-2a2ac791e66e_idigbio_5152.jpeg
anarrhichomenum,appendiculatum,9.1773,6819,8981,jpg,idigbio,e68e9a2a76594dc9,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_appendiculatum_c3f57ee4-f625-4cce-8c37-ec5b46a8d292_idigbio_1552.jpeg
anarrhichomenum,appendiculatum,8.8174,6746,8941,jpg,idigbio,e69a2aa6a6a3a5d1,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_appendiculatum_d452e456-71d4-4939-bbac-09058ff66212_idigbio_3905.jpeg
anarrhichomenum,appendiculatum,4.5705,7259,10175,jpg,idigbio,858e8d888ea9b1b3,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_appendiculatum_d76356d2-db47-41c1-a5a8-f0c03184a700_idigbio_2808.jpeg
anarrhichomenum,appendiculatum,8.1552,6765,8977,jpg,idigbio,3c9c38caecf9e1d1,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_appendiculatum_e038da60-26f1-4eea-91f8-a38a0ea11261_idigbio_4382.jpeg
anarrhichomenum,appendiculatum,2.5513,7234,10160,jpg,idigbio,c4a0808697a1a3b3,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_appendiculatum_e90aab23-80ee-44bb-abed-e7505255ee36_idigbio_3474.jpeg
anarrhichomenum,appendiculatum,4.1662,7259,10175,jpg,idigbio,c49bb098a2b2b3b2,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_appendiculatum_fb879a53-8544-4fe4-9774-6eba0a20c331_idigbio_37.jpeg
anarrhichomenum,ionidium,0.4703,872,1440,jpg,gbif,b099c9619bb16432,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_ionidium_1056841652_gbif_4522.jpeg
anarrhichomenum,ionidium,0.6975,1500,1969,jpg,gbif,52d2436362363848,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_ionidium_1228413835_gbif_4204.jpg
anarrhichomenum,ionidium,0.2744,1200,1780,jpg,gbif,f8f0cacaaa9afaf4,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_ionidium_1231097483_gbif_4103.jpeg
anarrhichomenum,ionidium,0.7868,2912,4368,jpg,gbif,881e84ce88306040,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_ionidium_1802484612_gbif_3518.jpg
anarrhichomenum,ionidium,0.7582,2912,4368,jpg,gbif,a64674626a246110,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_ionidium_1802484836_gbif_3492.jpg
anarrhichomenum,ionidium,8.8561,6748,8971,jpg,gbif,c0923636223d5bcb,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_ionidium_1852142740_gbif_3221.jpeg
anarrhichomenum,ionidium,0.0861,1004,1520,jpg,gbif,cea883868ce286e6,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_ionidium_1928700582_gbif_2564.jpg
anarrhichomenum,ionidium,0.0977,1004,1520,jpg,gbif,854972b43c72c2e6,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_ionidium_1930271537_gbif_1590.jpg
anarrhichomenum,ionidium,0.107,1004,1520,jpg,gbif,a23837b5a95ad2c2,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_ionidium_1930495295_gbif_1428.jpg
anarrhichomenum,ionidium,1.7199,3219,5040,jpg,gbif,672238b2b34c96ed,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_ionidium_439312772_gbif_5988.jpeg
anarrhichomenum,ionidium,1.6628,3291,5155,jpg,gbif,403839b3938c566d,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_ionidium_439312772_gbif_5989.jpeg
anarrhichomenum,ionidium,1.9524,1209,2000,jpg,gbif,d29261420e56e622,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_ionidium_912119107_gbif_5681.jpg
anarrhichomenum,ionidium,1.8626,1243,2000,jpg,gbif,c6b698b2a2b2e632,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_ionidium_912119109_gbif_5679.jpg
anarrhichomenum,skutchii,0.752,2912,4368,jpg,gbif,d3e30f736c4db240,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_skutchii_1802484887_gbif_3477.jpg
anarrhichomenum,skutchii,0.105,1004,1520,jpg,gbif,f10a4a13913662d0,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_skutchii_1929041103_gbif_2374.jpg
anarrhichomenum,skutchii,0.1464,1004,1520,jpg,gbif,f29a9cb8d59672d0,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_skutchii_1929720703_gbif_1945.jpg
anarrhichomenum,skutchii,2.0477,3264,5013,jpg,gbif,cc8b2e5e9e32acf2,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_skutchii_437651257_gbif_6467.jpeg
anarrhichomenum,skutchii,5.6831,3231,5066,jpg,gbif,9a5e2f191d3e8486,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_skutchii_438649970_gbif_6172.jpeg
anarrhichomenum,subvelutinum,0.3919,875,1440,jpg,gbif,f08c868ec8f8e032,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_subvelutinum_1056512087_gbif_4632.jpeg
anarrhichomenum,subvelutinum,0.1371,1004,1520,jpg,gbif,b41a1ba3c6deccc8,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_subvelutinum_1928348302_gbif_2807.jpg
anarrhichomenum,subvelutinum,3.9456,3438,5025,jpg,gbif,87b1e5cb8656463a,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_subvelutinum_1999366773_gbif_714.jpeg
anarrhichomenum,subvelutinum,0.2145,1105,1920,jpg,gbif,a2db5b6b0bb6f0b2,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_subvelutinum_2517549576_gbif_204.jpeg
anarrhichomenum,subvelutinum,11.2426,6701,9925,jpg,gbif,1a504a1a39193b38,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_subvelutinum_2859497378_gbif_41.jpg
anarrhichomenum,subvelutinum,2.1495,1376,2000,jpg,gbif,05999e4c56cd4953,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_subvelutinum_912119332_gbif_5505.jpg
anarrhichomenum,tacanense,0.3603,1500,2160,jpg,gbif,6c6fc3579f4a7b32,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_tacanense_1228444429_gbif_4188.jpg
anarrhichomenum,tacanense,18.5076,3952,5048,jpg,gbif,ceb2b6e4ecd8d8e0,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_tacanense_1319098930_gbif_3683.jpeg
anarrhichomenum,tacanense,19.9559,3988,5036,jpg,gbif,c2d2c3c6dec8d2ea,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_tacanense_1319683988_gbif_3672.jpeg
anarrhichomenum,tacanense,0.0951,1004,1520,jpg,gbif,8a8c86bb9be6e2d0,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_tacanense_1928651468_gbif_2600.jpg
anarrhichomenum,tacanense,4.9269,6808,9839,jpg,gbif,5c0647653b99d9e4,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_tacanense_1989289231_gbif_782.jpg
anarrhichomenum,tacanense,4.1434,3417,4884,jpg,gbif,1b13974d6c703934,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\anarrhichomenum\anarrhichomenum_tacanense_1999425914_gbif_713.jpeg
basarthrum,caripense,4.424,3327,5105,jpg,gbif,a367c9950c6babae,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\basarthrum\basarthrum_caripense_438450522_gbif_6266.jpeg
basarthrum,caripense,4.8417,3187,5037,jpg,gbif,0d3153773536568e,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\basarthrum\basarthrum_caripense_439117043_gbif_6090.jpeg
basarthrum,muricatum,0.4584,881,1440,jpg,gbif,c0969e9096a29332,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\basarthrum\basarthrum_muricatum_1056488064_gbif_4689.jpeg
basarthrum,muricatum,5.8578,3191,5090,jpg,gbif,85e76607cfe68c85,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\basarthrum\basarthrum_muricatum_437121306_gbif_6654.jpeg
basarthrum,muricatum,4.3312,3233,4897,jpg,gbif,3a37274c5a26125a,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\basarthrum\basarthrum_muricatum_439452414_gbif_5956.jpeg
basarthrum,muricatum,1.5248,2314,3585,jpg,gbif,6264448c8cac494c,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\basarthrum\basarthrum_muricatum_474726531_gbif_5902.jpeg
basarthrum,muricatum,10.1746,6734,8957,jpg,idigbio,ec86422e1edbe1e5,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\basarthrum\basarthrum_muricatum_dad0b8c4-9489-4f59-b2a7-cc7935a0b030_idigbio_136.jpeg
basarthrum,suaveolens,10.6114,6756,9017,jpg,idigbio,90985a7aa72f79e1,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\basarthrum\basarthrum_suaveolens_032499be-39ae-4c79-bfd1-2b00c94599b0_idigbio_2339.jpeg
basarthrum,suaveolens,0.7911,877,1440,jpg,gbif,252d4d6b2f0d4b31,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\basarthrum\basarthrum_suaveolens_1056529083_gbif_4602.jpeg
basarthrum,suaveolens,0.5633,866,1440,jpg,gbif,cb0b93a1677e7923,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\basarthrum\basarthrum_suaveolens_1057226862_gbif_4425.jpeg
basarthrum,suaveolens,0.3529,1500,2239,jpg,gbif,380e466e71c30d3b,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\basarthrum\basarthrum_suaveolens_1228364895_gbif_4218.jpg
basarthrum,suaveolens,2.0895,1171,2000,jpg,gbif,343252e66525c632,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\basarthrum\basarthrum_suaveolens_1252623688_gbif_4081.jpg
basarthrum,suaveolens,2.0739,1174,2000,jpg,gbif,cc3732357136d822,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\basarthrum\basarthrum_suaveolens_1252623689_gbif_4080.jpg
basarthrum,suaveolens,2.0242,1206,2000,jpg,gbif,a56547338e2ce630,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\basarthrum\basarthrum_suaveolens_1252623694_gbif_4077.jpg
basarthrum,suaveolens,2.0649,1185,2000,jpg,gbif,a8676329311d9a62,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\basarthrum\basarthrum_suaveolens_1252623695_gbif_4076.jpg
basarthrum,suaveolens,9.5239,6735,9026,jpg,idigbio,e4b2329ad25bb1c5,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\basarthrum\basarthrum_suaveolens_12a278bb-5313-4138-a412-67b41c8d6fcd_idigbio_1632.jpeg
basarthrum,suaveolens,19.5817,4000,5072,jpg,gbif,c2d29e96c6c6c8c2,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\basarthrum\basarthrum_suaveolens_1317970191_gbif_3699.jpeg
basarthrum,suaveolens,0.7826,2271,3276,jpg,gbif,3b2d4d4e13673d1b,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\basarthrum\basarthrum_suaveolens_1426179998_gbif_3626.jpg
basarthrum,suaveolens,0.6157,2912,4368,jpg,gbif,18e6831a36d2e101,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\basarthrum\basarthrum_suaveolens_1802484882_gbif_3479.jpg
basarthrum,suaveolens,2.5283,5987,10071,jpg,gbif,6f7589094b676d7b,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\basarthrum\basarthrum_suaveolens_1839866423_gbif_3415.jpg
basarthrum,suaveolens,1.8729,6046,10071,jpg,gbif,2484960694094c59,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\basarthrum\basarthrum_suaveolens_1839866455_gbif_3413.jpg
basarthrum,suaveolens,4.0837,6163,9866,jpg,gbif,909c4c4c19494c4e,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\basarthrum\basarthrum_suaveolens_1839866471_gbif_3412.jpg
basarthrum,suaveolens,8.494,3750,5500,jpg,gbif,8c9aae8a9a9a8ee6,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\basarthrum\basarthrum_suaveolens_1927878773_gbif_3131.jpg
basarthrum,suaveolens,6.9442,3750,5500,jpg,gbif,ae8caeb23e7e92d2,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\basarthrum\basarthrum_suaveolens_1927924915_gbif_3100.jpg
basarthrum,suaveolens,0.1186,1004,1520,jpg,gbif,e63632b439787a6a,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\basarthrum\basarthrum_suaveolens_1927960066_gbif_3082.jpg
basarthrum,suaveolens,5.9894,3750,5500,jpg,gbif,8e928e8ea6a6a2c6,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\basarthrum\basarthrum_suaveolens_1928019498_gbif_3047.jpg
basarthrum,suaveolens,6.0451,3750,5500,jpg,gbif,96a696b6aeaaa2d2,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\basarthrum\basarthrum_suaveolens_1928368906_gbif_2789.jpg
basarthrum,suaveolens,6.5823,3750,5500,jpg,gbif,8a92b69e889a9ad2,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\basarthrum\basarthrum_suaveolens_1928395281_gbif_2764.jpg
basarthrum,suaveolens,5.994,3750,5500,jpg,gbif,bea2929a86aea2a6,P:/CODE/ITESM/tesis-dataset-downloader/solanum_output\basarthrum\basarthrum_suaveolens_1928479499_gbif_2710.jpg
